客户编号,套餐品牌,信用等级,是否使用4GUSIM卡,是否4G资费,网龄,当月ARPU,当月MOU,当月DOU,终端使用时间（月）,当月省内漫游时长,当月省际漫游时长,营销是否成功
17092,2,5,1,0,160,121.36,1414,73026,18,0,0,1
18723,3,5,0,0,197,121.36,515,175874,33,0,0,1
17049,2,5,1,0,163,121.35,1224,0,18,3,20,0
1919,2,5,1,1,188,121.32,382,162950,7,0,0,0
4492,2,5,1,1,146,121.32,1583,234385,3,0,0,0
15140,2,5,1,1,206,121.32,1400,399201,2,0,0,1
1446,2,5,0,1,125,121.3,927,329675,23,19,12,0
1141,2,5,1,1,197,121.28,0,291128,9,0,0,1
3641,2,5,1,1,172,121.28,544,624988,11,0,0,0
8645,2,5,0,0,186,121.28,921,84441,6,9,0,1
3028,2,5,1,1,180,121.27,2024,288463,17,37,3,1
13165,2,4,0,1,160,121.25,118,12652,1,0,118,0
4087,2,5,1,1,168,121.24,792,274531,0,12,0,0
1009,2,5,1,1,201,121.23,1080,27023,4,0,0,0
3187,2,5,1,1,177,121.22,963,171176,24,60,0,1
5187,2,5,1,1,159,121.18,911,91371,9,9,443,1
4223,2,5,1,1,165,121.16,1323,295278,9,25,0,1
3205,2,5,1,1,146,121.15,984,1019818,2,11,138,0
17679,3,4,1,1,178,121.15,587,83040,1,0,0,0
4265,2,5,1,1,166,121.14,1273,70421,8,60,0,0
9858,2,5,1,0,189,121.14,634,11886,1,14,57,0
11617,2,5,0,1,182,121.14,1247,552483,12,12,0,1
2743,2,5,1,1,181,121.13,797,45188,1,4,0,0
16036,2,5,0,0,185,121.13,709,189632,18,56,0,1
16219,2,5,1,1,183,121.11,634,437136,8,13,0,0
5687,1,5,0,0,189,121.09,886,132734,16,0,0,1
12894,2,5,1,0,183,121.09,1015,115301,4,0,0,1
6179,1,4,1,0,164,121.07,627,98860,20,30,0,0
13830,2,5,1,0,175,121.07,1103,0,0,0,0,1
13906,2,4,0,0,170,121.06,938,471,18,0,0,1
1742,2,5,1,1,191,121.04,448,303506,8,0,0,1
8465,2,5,0,1,163,121.04,960,464412,6,46,0,0
8374,2,5,1,1,178,121.01,459,63255,20,22,0,0
16845,2,4,0,0,168,121.01,1297,0,14,40,0,1
17932,3,3,0,0,164,121.01,404,56572,2,64,0,0
705,2,5,1,1,213,120.98,723,17373,1,0,0,0
2412,2,5,1,1,184,120.98,1079,18862,34,43,0,0
2568,2,5,1,1,183,120.98,504,566470,7,0,0,0
2760,2,5,1,1,180,120.98,1434,241517,6,28,0,0
3516,2,5,1,1,173,120.98,815,509921,0,11,0,0
4302,2,5,0,1,166,120.97,902,47436,34,362,0,0
9109,2,5,1,0,196,120.97,1144,83970,3,16,0,0
2645,2,4,1,1,182,120.95,747,508688,13,0,0,1
17300,3,4,0,0,164,120.95,761,68721,15,39,0,1
1135,2,5,1,1,198,120.94,679,88405,1,46,18,0
3350,2,5,1,1,146,120.94,1942,244000,6,37,22,1
2323,2,5,1,1,185,120.93,858,102795,36,3,263,1
6712,2,5,0,0,203,120.93,503,0,34,0,0,1
13250,2,4,1,0,112,120.93,681,80735,2,0,0,1
19586,3,4,0,0,201,120.91,436,1808,36,15,119,0
9076,2,5,1,0,207,120.9,1215,50226,8,0,0,0
15220,2,5,0,0,204,120.9,1159,48184,26,0,0,0
12011,2,5,1,1,189,120.89,880,44194,1,428,0,0
8324,2,5,1,1,184,120.88,569,801530,17,0,0,1
13844,2,5,1,0,175,120.88,569,87435,12,0,0,1
8439,2,5,1,0,199,120.86,0,190713,0,0,0,1
18962,3,5,1,1,166,120.85,795,2451,0,2,24,0
392,2,5,1,1,209,120.84,598,13051,7,0,0,0
15649,2,5,0,0,194,120.84,478,8804,17,9,188,0
6831,2,4,1,1,201,120.83,327,55607,2,0,0,0
2094,2,5,1,1,189,120.81,938,301651,1,49,0,0
12125,2,4,1,0,183,120.81,229,6281,0,181,0,0
13745,2,5,0,0,181,120.81,520,6021,15,0,0,0
2514,2,5,1,1,185,120.79,1072,172381,8,7,47,0
2677,2,5,1,1,183,120.79,842,153649,3,15,118,0
11457,2,5,1,1,187,120.79,824,616037,11,0,0,1
16666,2,5,1,0,184,120.79,898,550,7,4,0,0
777,2,5,1,1,207,120.77,502,70115,7,1,0,1
2767,2,5,1,1,181,120.77,268,357363,16,0,0,1
3961,2,5,1,1,189,120.77,2108,361218,3,0,0,0
12935,2,5,0,0,143,120.76,1654,137532,14,4,0,0
15350,2,5,0,0,233,120.76,1276,74382,18,0,0,1
2829,2,5,1,1,146,120.72,269,245,51,0,0,0
13210,2,5,0,0,181,120.72,777,53485,13,6,0,0
1949,2,5,1,1,188,120.71,2001,60914,13,16,34,0
12789,2,5,1,1,189,120.71,1016,72447,4,0,0,1
17743,3,4,1,0,176,120.71,946,59338,42,42,0,0
2405,2,3,1,1,184,120.7,912,318150,5,0,0,0
752,2,5,1,1,208,120.67,1596,372437,6,49,0,0
14394,2,5,1,0,196,120.67,1226,381290,18,4,0,0
12689,2,5,1,0,194,120.64,0,0,0,0,0,0
11674,2,4,0,0,163,120.62,882,20124,8,0,0,0
15613,2,5,0,0,205,120.62,568,99155,40,11,118,1
8572,2,4,0,0,178,120.61,132,8602,9,42,0,0
13124,2,4,1,1,164,120.59,926,26860,3,664,0,0
7010,2,4,0,0,187,120.58,675,57897,15,11,0,0
16852,2,5,0,0,200,120.55,630,13517,16,0,0,0
5248,2,5,1,1,221,120.54,699,420532,6,11,0,0
15863,2,5,1,1,191,120.54,876,71295,10,24,18,1
13932,2,5,0,0,189,120.53,1253,52260,20,0,0,0
12957,2,5,1,0,178,120.51,1266,40241,4,1,18,0
4648,2,5,0,1,163,120.5,1095,18783,9,0,0,0
3018,2,4,1,1,179,120.48,308,147518,1,7,0,0
8146,2,5,1,1,209,120.48,674,157044,48,0,0,1
13661,2,5,0,0,184,120.48,1132,0,18,43,0,0
16391,2,5,0,0,180,120.47,577,35203,32,41,62,0
397,2,5,0,1,215,120.46,1960,152030,13,87,157,1
6177,1,5,1,1,164,120.44,1566,170653,3,0,0,0
16676,2,5,0,1,185,120.42,1007,427914,16,0,0,1
16429,2,5,1,1,178,120.39,745,644788,6,0,0,0
11587,2,4,0,1,146,120.38,851,66986,10,4,0,0
13931,2,5,1,0,189,120.38,1089,0,1,17,23,0
3010,2,5,1,1,180,120.37,424,213875,3,0,0,0
8272,2,5,1,1,188,120.37,1204,291567,14,0,0,0
3822,2,5,1,1,184,120.36,1895,546335,6,51,24,0
6383,1,4,0,1,181,120.35,316,323129,10,0,0,1
13963,2,5,1,1,166,120.35,1057,332111,19,26,0,1
15353,2,5,0,0,209,120.35,700,98400,0,1,33,1
885,2,5,1,1,200,120.34,418,800105,0,0,0,0
8079,2,5,1,0,187,120.33,425,41499,29,0,214,0
8451,2,5,0,0,165,120.33,0,0,43,0,0,0
15254,2,5,0,1,77,120.33,358,68947,7,0,0,0
2136,2,5,1,1,208,120.31,1482,53880,1,0,0,0
3082,2,5,1,1,177,120.31,865,55979,2,90,377,0
12862,2,5,0,0,184,120.31,1009,3212,12,0,0,0
514,2,5,1,1,207,120.28,1528,182152,0,18,0,0
4272,2,5,1,1,166,120.28,678,122026,8,0,678,1
5136,2,4,1,1,159,120.28,677,437825,2,0,0,0
14598,2,5,1,0,186,120.28,854,159733,10,0,0,1
16238,2,5,1,0,183,120.26,1567,0,7,0,0,0
509,2,5,1,1,210,120.24,798,622572,11,8,0,0
2816,2,5,1,1,181,120.23,721,634051,6,6,0,0
1522,2,5,1,1,192,120.21,735,542800,4,37,0,1
6893,2,4,1,0,196,120.21,383,36105,4,5,134,0
15297,2,5,1,0,218,120.2,859,175059,35,12,94,1
3691,2,4,0,1,170,120.18,303,282145,14,1,11,1
4169,2,5,1,1,143,120.18,1126,1192359,2,27,5,0
8863,2,5,0,0,164,120.18,758,160020,33,0,0,1
13497,2,5,0,0,193,120.18,880,69230,26,3,460,1
13682,2,5,0,0,184,120.17,819,0,30,0,0,1
464,2,5,1,1,216,120.16,560,376668,1,3,45,0
3727,2,5,0,1,166,120.16,709,189195,20,40,0,1
4927,2,4,1,1,161,120.16,578,500982,0,41,0,0
13295,2,5,1,1,215,120.15,183,214639,15,13,6,0
12891,2,5,0,0,184,120.14,744,13,1,0,0,1
17262,2,5,1,0,209,120.14,865,7149,22,0,0,0
8629,2,5,0,0,202,120.13,611,0,36,313,10,1
15248,2,5,0,0,228,120.13,1997,136656,7,0,0,1
16782,2,5,0,0,168,120.13,814,66495,27,0,0,0
16188,2,5,0,0,183,120.12,2105,184578,12,8,0,1
11407,2,5,0,0,198,120.11,331,13814,25,0,0,0
5616,1,5,0,0,192,120.08,1637,197351,22,5,0,0
2235,2,5,1,1,186,120.07,741,445646,7,6,0,0
8144,2,4,1,0,112,120.07,714,10116,9,0,0,0
122,2,5,0,1,204,120.06,786,300258,10,21,0,0
15240,2,5,0,0,215,120.06,910,39065,33,0,0,0
1661,2,5,1,1,191,120.05,1246,161795,8,0,0,0
9304,2,5,0,0,176,120.04,697,251024,13,1,0,1
11880,2,5,1,0,199,120.04,1191,8757,5,0,0,0
13312,2,5,1,0,209,120.04,684,209043,8,0,0,0
237,2,5,0,1,215,120.03,1926,98305,17,3,0,1
2979,2,5,1,1,146,120.02,1131,152149,17,0,0,1
14546,2,5,1,1,189,120,1475,0,8,0,0,0
2447,2,5,1,1,183,119.96,351,517702,1,9,0,0
13879,2,5,0,0,172,119.96,998,789,7,0,0,1
12244,2,5,1,1,172,119.95,656,21,26,0,0,1
14792,2,4,1,0,173,119.95,338,87042,5,28,0,0
15369,2,5,0,1,201,119.94,470,113191,19,0,0,1
16510,2,5,1,1,217,119.93,524,43678,7,0,0,0
2471,2,5,0,1,184,119.92,728,249711,9,0,0,1
5601,1,4,0,0,197,119.92,318,29087,8,124,0,0
9550,2,5,1,1,163,119.92,1139,210605,20,0,103,1
13884,2,5,0,0,172,119.91,493,134895,12,4,231,1
9763,2,5,1,1,179,119.9,236,446531,15,0,0,1
5116,2,5,1,1,160,119.89,2434,175296,1,9,452,0
13697,2,5,0,0,182,119.88,803,163887,5,29,0,1
4583,2,5,1,1,164,119.84,649,0,4,11,156,0
12507,2,4,1,0,118,119.83,1117,56149,3,0,0,0
14607,2,5,1,0,183,119.83,765,161836,10,0,0,1
16456,2,5,1,1,177,119.82,1153,225644,10,0,0,0
746,2,5,1,1,212,119.81,20,19278,18,0,20,0
1576,2,5,1,1,193,119.81,773,2093,1,0,0,0
8141,2,5,0,0,204,119.81,1000,78187,17,876,0,1
9823,2,5,1,0,178,119.81,654,46495,9,27,0,0
14146,2,5,1,0,201,119.79,384,327230,28,4,10,1
9380,2,5,0,0,203,119.77,1493,174847,10,45,0,0
13821,2,5,0,0,176,119.77,1038,0,13,1007,0,0
9458,2,5,1,1,188,119.75,2237,805183,10,0,0,0
15777,2,5,0,0,189,119.74,624,154859,19,30,0,1
80,2,5,1,1,226,119.73,788,259390,4,5,76,0
997,2,5,1,1,200,119.71,472,177534,6,6,0,0
12371,2,4,0,0,164,119.7,395,35642,11,115,0,0
14029,2,5,0,0,163,119.67,834,77409,22,0,834,1
14571,2,5,1,0,186,119.67,1406,14538,5,0,0,0
15306,2,5,0,0,213,119.67,1359,41893,5,6,0,0
19025,3,5,1,1,163,119.67,568,268745,34,0,0,1
263,2,5,1,1,215,119.66,1241,40923,2,0,0,0
570,2,5,1,1,227,119.66,202,3142,2,0,0,0
371,2,4,1,1,223,119.65,241,1588071,2,0,0,0
2071,2,5,1,1,188,119.65,473,863451,1,38,0,0
16334,2,5,1,1,180,119.64,3087,182197,4,0,0,1
985,2,5,0,1,200,119.63,826,261961,6,0,826,1
2286,2,5,1,1,186,119.63,1062,74343,1,13,219,0
12963,2,5,0,0,177,119.62,923,32911,31,16,215,0
15514,2,5,1,0,196,119.62,1487,233384,35,0,0,1
3295,2,5,1,1,176,119.61,981,418389,6,0,0,0
9756,2,5,0,0,183,119.59,773,152043,1,9,39,1
8268,2,5,0,0,189,119.58,507,209834,13,11,0,1
2780,2,4,1,1,181,119.57,1026,20509,0,0,0,0
12285,2,5,0,0,169,119.52,1135,8721,11,1002,9,0
3306,2,4,1,1,176,119.51,547,1386318,4,0,547,0
4313,2,5,1,1,165,119.5,1178,350429,2,24,8,0
14363,2,5,1,0,200,119.5,840,92573,5,16,0,1
2275,2,5,1,1,185,119.49,1632,329493,3,0,0,0
11673,2,5,0,0,163,119.49,1201,188,10,8,0,0
16957,2,5,0,0,164,119.49,1303,7686,13,0,0,0
8574,2,5,1,1,169,119.46,686,99393,19,46,0,1
14045,2,5,0,0,162,119.43,1692,30183,16,1097,0,0
13726,2,5,0,0,180,119.42,1031,136517,26,0,0,1
12697,2,5,0,0,193,119.4,252,114880,26,0,0,1
2029,2,5,1,1,188,119.39,699,320740,9,0,0,1
6047,1,4,0,0,168,119.39,334,46987,27,0,0,0
11840,2,5,1,1,201,119.37,1153,1772,4,186,0,0
8359,2,5,1,1,180,119.36,734,109306,0,0,0,0
2037,2,5,1,1,188,119.35,635,10464,36,597,38,0
13597,2,5,1,1,185,119.35,1256,3090,21,0,0,0
160,2,5,1,1,224,119.34,558,220338,18,12,0,0
452,2,5,1,1,209,119.34,368,0,10,0,0,0
877,2,5,1,1,240,119.34,583,975879,8,12,0,0
1204,2,5,1,1,196,119.34,852,316435,12,48,5,1
8176,2,5,1,1,209,119.34,985,167930,6,13,0,1
13211,2,5,1,0,180,119.33,1238,28012,23,0,0,0
16432,2,5,1,1,178,119.33,355,228242,20,0,0,1
4331,2,5,1,1,165,119.32,707,771618,9,0,0,0
3841,2,4,1,1,146,119.31,341,127267,1,0,0,0
13443,2,5,0,1,201,119.3,694,67255,19,0,0,0
543,2,5,1,1,207,119.29,812,174684,20,30,167,0
12478,2,5,0,0,205,119.28,856,166044,16,0,0,1
1275,2,5,1,1,198,119.27,322,298406,1,15,0,0
5563,1,5,1,1,227,119.27,1427,201627,0,9,0,0
1360,2,5,1,1,193,119.23,1133,165486,0,0,0,0
16471,2,5,1,0,178,119.22,967,60603,27,0,0,0
1224,2,5,1,1,196,119.21,1159,112967,1,2,122,0
13999,2,5,0,0,165,119.21,1513,110099,19,0,0,0
13105,2,5,1,1,166,119.2,636,32541,15,107,0,0
16475,2,5,1,0,177,119.18,641,8974,3,11,0,0
9813,2,5,1,0,193,119.16,321,0,17,0,0,0
1235,2,5,1,1,197,119.15,588,200756,18,0,0,0
9119,2,5,1,0,192,119.14,876,548052,4,0,59,0
16933,2,5,1,1,165,119.14,610,632899,1,24,0,0
5014,2,5,1,1,160,119.13,549,958975,2,0,0,0
15573,2,5,0,0,197,119.13,1044,0,26,0,0,0
9777,2,5,1,0,178,119.11,916,79869,6,4,10,1
2644,2,5,1,1,182,119.1,1432,1030,2,257,404,0
16583,2,5,0,0,174,119.1,2240,0,13,30,235,0
2423,2,5,0,1,183,119.09,861,337781,10,41,0,1
4525,2,5,1,1,164,119.08,1451,15263,3,0,0,0
14372,2,5,1,0,201,119.08,866,940,3,110,0,1
1460,2,5,1,1,193,119.07,781,80375,18,33,493,1
4332,2,5,1,1,165,119.07,186,169071,19,0,0,1
8201,2,5,0,0,197,119.07,601,29298,15,0,0,0
9802,2,5,1,0,203,119.06,542,45736,10,0,0,0
12037,2,5,0,0,186,119.04,425,206366,32,0,425,1
81,2,5,1,1,226,119.02,1044,77389,6,0,0,0
1739,2,5,1,1,191,119.02,1178,158377,34,32,0,1
2709,2,5,1,1,182,119.01,318,586130,2,0,0,0
9241,2,4,1,1,164,119,1154,547950,2,0,0,0
13194,2,5,0,0,212,119,688,47386,10,0,0,0
9730,2,5,1,0,199,118.98,1177,60433,14,40,0,0
9204,2,5,1,1,183,118.97,816,294804,4,58,0,0
1764,2,5,1,1,190,118.95,936,249373,15,5,0,0
14960,2,4,0,0,163,118.95,1466,0,14,0,0,1
4620,2,5,1,1,163,118.94,1243,90258,18,8,0,1
903,2,5,1,1,200,118.92,841,390132,32,10,33,1
4423,2,4,1,1,164,118.92,702,1988082,6,0,0,0
15602,2,5,0,1,197,118.92,1494,163359,5,0,0,1
7503,2,4,1,0,169,118.91,483,410267,10,0,0,0
5018,2,4,1,1,160,118.89,495,138926,3,0,0,0
15748,2,5,0,0,192,118.89,1600,101564,19,31,12,0
1064,2,5,1,1,196,118.87,362,146935,10,52,0,1
9321,2,5,0,0,205,118.86,1331,172,4,108,0,1
15245,2,5,1,1,208,118.86,1005,97730,10,3,0,1
6291,1,5,0,0,162,118.85,583,246872,25,0,0,1
13018,2,5,1,1,173,118.84,1172,124452,1,0,60,1
8860,2,5,0,0,183,118.83,1049,12,1,10,96,0
16340,2,5,0,0,181,118.82,678,135461,21,0,0,1
16674,2,5,1,0,185,118.82,875,69305,1,0,0,0
1922,2,4,1,1,189,118.81,1324,5520,4,0,0,0
13965,2,5,0,0,200,118.81,1064,15575,1,0,0,0
2424,2,5,0,1,185,118.78,891,326507,3,0,0,1
13080,2,5,0,0,195,118.78,906,106523,0,555,59,0
4035,2,5,1,1,167,118.77,795,664937,4,11,0,0
8472,2,5,1,1,162,118.77,702,466208,7,0,702,0
3405,2,5,1,1,174,118.76,2093,453704,15,47,0,1
2977,2,5,1,1,179,118.75,1072,541031,14,19,0,1
5017,2,5,1,1,160,118.75,1148,254309,7,0,0,1
1688,2,5,1,1,190,118.74,960,124753,1,0,0,0
3428,2,4,1,1,146,118.74,344,760949,1,31,38,0
12499,2,5,0,0,213,118.74,1035,33577,36,21,96,0
18788,3,5,0,0,185,118.74,772,13,1,0,0,1
1165,2,5,0,1,199,118.72,962,220969,11,72,14,1
4662,2,5,1,1,163,118.72,955,6588,32,68,0,0
8184,2,5,1,1,202,118.72,736,244487,20,0,4,0
12081,2,5,0,0,184,118.72,592,184410,18,50,0,0
13466,2,5,1,0,192,118.71,868,112500,14,0,0,0
14449,2,5,0,0,192,118.71,1174,135874,29,0,0,1
1207,2,5,0,1,199,118.7,796,132717,28,71,0,1
2997,2,4,0,1,179,118.7,2168,101308,7,0,0,1
8841,2,5,1,1,167,118.69,294,197831,14,0,0,1
16677,2,5,1,1,185,118.69,1663,145667,37,34,0,1
1780,2,5,1,1,191,118.67,296,65933,4,0,0,0
8541,2,5,1,1,165,118.67,1018,124272,0,207,0,0
741,2,5,1,1,211,118.66,1443,62311,31,0,0,0
4227,2,5,1,1,165,118.66,568,440379,8,0,0,0
807,2,5,1,1,201,118.64,1427,300408,5,52,0,0
5403,1,5,1,1,205,118.64,485,207264,12,0,0,1
12808,2,5,1,0,188,118.64,1305,106,1,48,0,0
2211,2,5,0,1,185,118.62,892,0,18,0,892,0
17099,2,5,1,1,160,118.61,941,119730,43,0,0,1
5770,1,4,0,0,182,118.6,482,11,3,0,0,1
11402,2,4,0,0,199,118.6,159,0,28,92,0,0
2231,2,5,1,1,187,118.59,1719,536282,8,0,0,0
2667,2,5,1,1,182,118.59,1042,496897,2,14,114,0
15606,2,5,1,1,198,118.59,947,44095,16,9,0,0
909,2,5,1,1,200,118.55,1729,61650,25,14,66,0
1867,2,5,1,1,189,118.54,717,120511,40,78,0,1
2736,2,5,1,1,181,118.54,1014,1018343,13,0,0,1
13444,2,5,1,1,199,118.54,1194,106088,5,0,884,0
13547,2,5,1,1,188,118.54,637,93657,20,77,0,1
1642,2,5,1,1,191,118.51,329,31592,5,0,0,0
3839,2,5,1,1,166,118.51,679,93794,27,78,0,1
12967,2,5,0,0,177,118.5,2656,1539,29,0,0,0
12647,2,5,0,0,196,118.47,1547,92727,14,33,4,1
12836,2,5,1,0,186,118.47,922,5099,3,130,0,0
17473,3,5,1,0,193,118.47,1008,43120,40,0,0,0
2012,2,5,1,1,188,118.44,529,139758,32,0,0,1
8183,2,5,0,0,195,118.44,1028,110806,10,0,0,0
13216,2,5,1,0,170,118.44,787,0,52,41,0,1
15384,2,5,0,0,200,118.44,954,81257,41,9,55,1
8570,2,5,0,0,185,118.42,201,4,5,0,201,0
12984,2,5,0,0,175,118.42,1042,3324,28,147,0,0
8746,2,5,0,0,191,118.4,268,0,13,0,0,0
4864,2,5,0,1,162,118.39,2503,286622,12,0,0,1
8674,2,5,1,0,180,118.39,767,0,29,37,12,1
1221,2,5,1,1,196,118.38,835,112126,29,3,0,1
8474,2,5,1,1,162,118.38,554,264554,21,0,0,1
12664,2,5,0,0,197,118.38,1460,44084,9,0,0,0
996,2,5,0,1,201,118.31,1026,369340,16,236,0,0
2492,2,5,1,1,184,118.31,427,788965,4,0,0,0
5821,1,5,1,0,201,118.31,1357,18,26,0,0,1
385,2,5,1,1,217,118.3,82,1518062,7,0,38,0
1462,2,5,1,1,192,118.3,664,605742,8,6,0,0
12525,2,5,0,0,209,118.3,1195,72941,21,13,0,0
13960,2,5,0,0,200,118.29,1597,46922,22,18,0,0
7611,2,4,1,0,164,118.27,680,92960,11,1,19,1
6041,1,5,0,0,192,118.26,719,113334,10,122,0,0
11640,2,5,0,0,214,118.26,1009,40678,20,525,173,0
4365,2,5,1,1,165,118.25,1437,446329,1,0,0,0
5629,1,5,1,1,193,118.24,1127,100470,4,0,0,0
5796,1,4,0,0,180,118.23,323,99410,9,127,0,1
5129,2,5,1,1,160,118.22,653,655508,1,107,0,0
8504,2,5,1,1,215,118.2,555,165209,19,82,0,1
3000,2,5,1,1,179,118.19,1178,179985,16,0,0,1
14348,2,5,1,0,212,118.16,797,0,6,0,0,0
11610,2,5,1,0,169,118.15,239,33947,1,0,239,0
7275,2,5,1,0,178,118.14,657,15621,70,0,0,0
12674,2,5,0,0,196,118.14,446,0,26,0,0,0
4948,2,4,1,1,161,118.11,1469,420000,12,0,0,1
2158,2,5,1,1,186,118.09,844,1,14,4,73,1
2682,2,5,1,1,182,118.08,644,197200,3,0,0,0
11588,2,5,0,0,175,118.07,549,41490,28,4,0,0
13725,2,5,0,0,181,118.05,925,64736,8,0,925,0
16403,2,5,0,0,180,118.05,670,164987,5,0,0,1
7158,2,5,0,0,183,118.04,708,208150,27,38,0,1
16063,2,5,1,1,186,118.04,755,286780,10,26,0,1
2570,2,5,1,1,183,118.03,1279,319340,5,28,22,0
4957,2,4,1,1,160,118.02,753,145285,13,9,0,1
1075,2,5,1,1,196,118,1380,148434,9,0,0,1
13291,2,5,0,0,210,118,664,2,36,6,79,1
13320,2,5,0,0,207,118,508,121619,10,0,0,1
14613,2,5,0,0,184,117.98,1755,0,0,101,0,1
2522,2,5,0,1,183,117.96,461,248567,6,20,0,1
11979,2,5,0,1,189,117.96,655,38248,13,0,0,0
15487,2,5,0,0,197,117.95,437,19379,2,0,0,0
15627,2,5,0,1,193,117.95,257,196487,14,7,14,1
1366,2,5,1,1,193,117.94,1024,214017,2,23,0,0
5344,1,4,1,1,213,117.94,451,107368,22,0,0,1
6459,1,5,1,1,187,117.94,590,49744,2,0,0,0
13977,2,5,0,0,166,117.93,959,88,30,32,0,1
17810,3,3,1,1,169,117.93,282,68,0,0,0,0
6835,2,5,1,1,200,117.92,1090,759462,2,0,0,0
1434,2,5,1,1,195,117.87,1158,471126,14,0,0,1
9382,2,5,1,1,203,117.87,942,165697,10,41,97,0
15541,2,5,1,0,199,117.85,838,60900,20,0,0,0
13394,2,5,1,0,200,117.84,641,16573,11,85,0,0
16235,2,5,0,0,183,117.84,720,217164,22,0,0,0
291,2,5,1,1,216,117.83,1674,28,23,0,0,0
2391,2,5,1,1,184,117.83,951,120633,0,57,0,0
171,2,5,1,1,244,117.82,1147,1168956,7,0,0,0
3253,2,5,1,1,176,117.82,897,103404,5,0,51,1
15301,2,5,0,1,213,117.82,458,210606,12,0,0,1
16259,2,5,1,1,182,117.82,1396,0,1,0,0,0
16738,2,5,0,0,168,117.82,1406,168287,7,0,0,1
1701,2,5,1,1,205,117.81,1147,321814,6,9,0,0
16200,2,5,0,0,184,117.81,709,52261,7,0,0,0
8147,2,5,0,0,208,117.8,305,0,2,1,304,0
13808,2,5,1,0,178,117.78,1846,105886,23,1,6,1
15014,2,5,0,0,208,117.78,1101,0,22,2,0,0
14562,2,5,1,1,186,117.77,844,863880,16,0,61,1
5386,1,5,1,1,163,117.75,1428,258033,1,0,0,1
12783,2,5,0,0,188,117.75,630,211642,10,0,3,1
12855,2,5,0,0,186,117.75,928,0,15,0,185,0
2696,2,5,1,1,182,117.73,441,140975,14,0,0,1
4439,2,5,0,1,164,117.73,1661,215145,36,0,0,1
1286,2,5,1,1,226,117.71,1092,92510,5,0,0,1
2366,2,5,1,1,183,117.71,1276,157351,39,19,0,1
3749,2,5,0,1,170,117.71,486,213820,10,0,486,1
16318,2,5,1,0,181,117.7,934,19629,0,7,0,0
6607,2,5,1,1,232,117.69,1549,68970,2,538,0,0
13014,2,5,0,0,173,117.69,312,2962,5,0,0,0
15909,2,5,0,1,188,117.68,1584,144916,16,4,47,0
8859,2,5,1,0,187,117.67,589,160853,16,24,19,1
11623,2,5,0,0,168,117.67,676,56908,6,58,18,0
15460,2,5,0,0,199,117.67,1457,4,57,39,0,1
16196,2,5,0,1,183,117.67,1370,496769,29,0,0,1
8681,2,5,0,0,176,117.66,1231,184860,6,75,0,1
15934,2,5,1,0,189,117.65,515,29680,43,1,80,0
13562,2,5,1,0,189,117.64,757,120037,4,574,0,0
14762,2,5,0,1,146,117.64,884,276702,18,56,0,1
5657,1,5,1,0,190,117.63,1406,33100,32,13,0,0
13560,2,5,1,0,188,117.63,3833,70515,26,2,0,1
17334,3,4,1,1,146,117.63,1445,0,0,0,0,0
1951,2,5,1,1,188,117.59,961,365267,4,0,0,0
3661,2,5,1,1,184,117.59,847,299798,16,0,0,1
411,2,5,1,1,204,117.57,1359,326061,2,291,57,0
13567,2,5,1,1,189,117.55,672,185301,0,2,0,0
12638,2,5,1,0,201,117.54,600,667,7,0,0,0
13711,2,5,0,0,183,117.54,880,43973,24,0,0,0
11993,2,4,1,0,188,117.53,620,5816,13,0,0,0
898,2,5,1,1,200,117.52,131,344046,0,0,121,1
1319,2,5,1,1,194,117.51,460,152979,2,1,34,1
2833,2,5,1,1,180,117.51,593,200135,4,0,0,1
3116,2,5,1,1,178,117.51,669,412723,1,141,0,0
3393,2,5,1,1,146,117.51,935,347721,3,18,67,1
13248,2,5,1,0,205,117.51,1084,0,9,0,0,0
4207,2,5,1,1,165,117.49,1696,186080,5,76,1004,0
19527,3,5,0,0,190,117.49,1074,56553,11,20,90,0
4368,2,5,1,1,165,117.48,760,47358,20,12,0,0
13100,2,5,1,0,212,117.48,1466,31904,41,5,0,0
1995,2,5,0,1,189,117.45,1558,174431,15,0,0,1
9368,2,5,1,0,164,117.45,91,236,0,0,0,0
12653,2,4,1,0,99,117.45,0,0,0,0,0,0
1658,2,5,1,1,190,117.44,1607,278636,22,0,0,1
12221,2,5,0,0,173,117.44,737,26717,3,0,0,0
13253,2,5,0,0,203,117.43,616,343,27,0,0,0
15769,2,5,1,0,190,117.43,576,73428,16,0,0,1
4911,2,4,1,1,161,117.41,738,700497,15,40,0,1
15291,2,5,0,0,206,117.41,1125,0,21,0,0,0
9376,2,5,1,0,223,117.4,1440,39790,28,16,0,0
12465,2,5,1,0,160,117.39,739,4991,2,11,32,0
13349,2,5,0,0,207,117.39,0,0,29,0,0,0
3219,2,5,1,1,177,117.38,1029,299218,3,45,22,0
13187,2,5,1,0,159,117.38,721,0,19,319,0,0
3706,2,3,0,1,54,117.37,625,368432,22,0,625,1
3086,2,5,1,1,178,117.36,1437,199909,30,34,118,1
6513,1,4,0,0,160,117.35,1175,96733,25,0,0,1
2534,2,5,1,1,184,117.33,615,33190,8,23,26,0
8091,2,5,1,1,181,117.31,382,414123,13,17,9,1
5167,2,4,0,1,159,117.29,1605,308322,14,0,0,1
15078,2,5,1,1,206,117.29,1409,101022,10,0,0,0
16895,2,5,0,0,166,117.28,962,218,28,0,0,1
